Id,SalePrice
2736,144430.3890929744
2737,125058.50991324638
2738,127371.95907906619
2739,163614.97499415785
2740,145853.03289664033
2741,153179.5539243212
2742,158312.54682720505
2743,151505.78497887452
2744,160185.31159022762
2745,143947.073977814
2746,137523.12132726368
2747,143002.294022834
2748,132737.58351028216
2749,131421.04930024533
2750,139937.8827479318
2751,137205.06787490618
2752,190388.43740955222
2753,148143.47012077356
2754,215205.12954698858
2755,135653.181584307
2756,90378.51327442535
2757,73416.20173597128
2758,91150.99742998082
2759,159883.7160026286
2760,114239.32557027778
2761,143183.58167480858
2762,152293.47350751888
2763,172827.21764422854
2764,139855.57614088253
2765,278293.3593105587
2766,134410.68196336544
2767,89279.2256019871
2768,132944.01551021484
2769,138000.89027601926
2770,137344.58878958487
2771,117170.64021362993
2772,117032.05008387814
2773,151498.91132772615
2774,142295.47164598372
2775,112190.61803799278
2776,148595.16869472121
2777,139625.33174387645
2778,93549.67579030331
2779,119915.15715369578
2780,101291.7095401216
2781,96599.12132483385
2782,97703.89394498985
2783,97192.16779540405
2784,120014.02917105514
2785,130787.57487333429
2786,59904.38342576258
2787,130013.6656892399
2788,69974.17407438539
2789,156748.74362973304
2790,96331.28497758294
2791,112941.29457500203
2792,67061.92019556825
2793,185065.8344697297
2794,92067.28709169262
2795,115083.6693923888
2796,98552.74061108631
2797,234070.61631752274
2798,108228.01856248155
2799,119648.59575808684
2800,77251.98113447276
2801,110197.41599534552
2802,134233.00101721275
2803,196484.5371119437
2804,121732.32290313047
2805,101923.70199434685
2806,79731.86233848108
2807,158675.49958849026
2808,151241.91406180337
2809,142933.8368745839
2810,133995.12968553873
2811,162189.4652218577
2812,147155.75917105548
2813,146563.5565800046
2814,149891.24067868377
2815,106015.88263174734
2816,243873.1156427751
2817,148849.20834498302
2818,140923.85914066498
2819,148272.6680713895
2820,130120.74138610247
2821,117024.00570339932
2822,198171.03661853628
2823,282929.2126175232
2824,172424.9969416945
2825,133435.9923794747
2826,129320.79675684888
2827,140499.95170952927
2828,214151.08428266537
2829,201317.28986542916
2830,231059.15498243913
2831,172021.48698530468
2832,249008.2895470774
2833,300678.20979307295
2834,216542.90885107755
2835,225724.1232058444
2836,186756.16743899367
2837,151909.168114993
2838,152438.23013983332
2839,174252.95475644246
2840,192967.63212913257
2841,203063.15644531272
2842,227139.06610775326
2843,149730.05473689613
2844,171044.94131408754
2845,120560.82499352164
2846,211456.2459313299
2847,197339.0804563089
2848,223003.29361146135
2849,207390.7848800195
2850,279762.2341574528
2851,224971.74403523369
2852,220065.83692658236
2853,239976.49859550578
2854,140729.41941276076
2855,201781.2860361488
2856,201706.53883710265
2857,185128.72558205418
2858,202388.19146594012
2859,121887.6188140208
2860,129782.99761415369
2861,134651.57297795135
2862,195258.75029749484
2863,123433.16071866354
2864,273115.0729051683
2865,139569.85329112204
2866,133442.6161131123
2867,112025.99190657653
2868,98130.00561323292
2869,113195.76314544058
2870,115583.91095161231
2871,90922.13080898422
2872,54165.89631780202
2873,108165.00081292843
2874,141032.62865049025
2875,121146.39646253674
2876,158359.58634323502
2877,146148.62711206404
2878,166311.32395303602
2879,135008.77342663656
2880,99440.88120972418
2881,144710.04791007494
2882,167984.1611064658
2883,199035.84803152434
2884,190141.45126074835
2885,195960.1362219657
2886,198739.29368650322
2887,93121.80286628868
2888,127111.64409145275
2889,65093.70262616354
2890,78528.0428650727
2891,134208.13291498087
2892,66174.54116592085
2893,90350.08621626828
2894,58440.701316664505
2895,285527.55762332265
2896,265018.95691835065
2897,197030.31329490416
2898,149094.8276338389
2899,221189.00962027264
2900,163340.03571596422
2901,207524.3939671811
2902,188919.2730363037
2903,347832.90082809655
2904,353731.929091528
2905,78582.5264491432
2906,192633.14036526546
2907,113072.6788669717
2908,132905.15309450822
2909,134965.95250545035
2910,77737.31980430447
2911,79157.55381365278
2912,150911.37526845437
2913,85779.38695380239
2914,77743.87955198402
2915,81106.29245731
2916,84395.77456137764
2917,156232.5296103956
2918,106041.79474942337
2919,212442.2853657943
